name,freebase_id,dob
Sam Harris,/m/079fgp,1967-04-09T00:00:00Z
Julián Marías,/m/09k0p4,1914-06-17T00:00:00Z
John F. X. Knasas,/m/0bqgql,
Alexander Nehamas,/m/04crlg,
Mary Daly,/m/032q5v,1928-10-16T00:00:00Z
John Finnis,/m/06dlgw,1940-07-28T00:00:00Z
Alex Callinicos,/m/0278g0,1950-07-24T00:00:00Z
John Perry,/m/07th7w,1943-01-16T00:00:00Z
Chris Bateman,/m/090yzw,
Keith Ward,/m/0bmm5j,1938-08-22T00:00:00Z
Hamid Dabashi,/m/08x12g,1951-06-15T00:00:00Z
Seyla Benhabib,/m/0bgwxt,1950-09-09T00:00:00Z
Timothy Sprigge,/m/02r4v1,
Olavo de Carvalho,/m/022kp6,1947-04-29T00:00:00Z
Walter Charleton,/m/03xsmt,1619-02-02T00:00:00Z
Brand Blanshard,/m/02qxnk,1892-08-27T00:00:00Z
Sibawayh,/m/03p08g,0760-01-01T00:00:00Z
Eugen Dühring,/m/042t1y,1833-01-12T00:00:00Z
Michael Otsuka,/m/0b1jdy,
Michel Henry,/m/05hr60,1922-01-10T00:00:00Z
Sufyan al-Thawri,/m/0d6z20,0716-01-01T00:00:00Z
I. A. Richards,/m/028ws7,1893-02-26T00:00:00Z
Kenneth E. Boulding,/m/0322cj,1910-01-18T00:00:00Z
Wolfgang Smith,/m/02rxdfx,1930-01-01T00:00:00Z
Christine Korsgaard,/m/01bqsn,1952-01-01T00:00:00Z
Stanisław Leśniewski,/m/026lh8,1886-03-30T00:00:00Z
Mark Bevir,/m/0279f24,
Charles Sanders Peirce,/m/01ty4,1839-09-10T00:00:00Z
Susanne Katherina Langer,/m/0771w3,1895-12-20T00:00:00Z
Richard Cumberland,/m/02mzdw,1631-07-15T00:00:00Z
Wilbur Marshall Urban,/m/02vx_jf,
Eubulides,/m/02pvg,-500-01-01T00:00:00Z
Bell Hooks,/m/01cj42,1952-09-25T00:00:00Z
Fakhr ad-Din ar-Razi,/m/01w6t8,1149-01-01T00:00:00Z
Iamblichus,/m/036n69,0250-01-01T00:00:00Z
Aedesius,/m/0_r4,
Speusippus,/m/02whph,-407-01-01T00:00:00Z
Xenocrates,/m/0172r1,-395-01-01T00:00:00Z
Syed Ahmad Khan,/m/02g7z5,1817-10-17T00:00:00Z
Walter Benjamin,/m/01h2_6,1892-07-15T00:00:00Z
Florian Znaniecki,/m/042ng8,1882-01-15T00:00:00Z
Jin Yuelin,/m/0dnx5t,1895-01-01T00:00:00Z
Hao Wang,/m/0424j5,1921-05-20T00:00:00Z
Norman O. Brown,/m/04x9n7,1913-09-25T00:00:00Z
R. M. Hare,/m/01kblf,1919-03-12T00:00:00Z
Albert of Saxony,/m/03hd6x,1316-01-01T00:00:00Z
John Lachs,/m/05xvc__,
Daniel Ross,/m/0h1pwy,
José Gaos,/m/09f2t6,1900-12-26T00:00:00Z
Thomas Pangle,/m/08kbhg,
Tara Smith,/m/0b49cd,
Ignacio Ellacuría,/m/02sgkx,1930-11-09T00:00:00Z
James Franklin,/m/02qltkl,
Keith Donnellan,/m/0byc9d,1931-01-01T00:00:00Z
Chantal Mouffe,/m/02xrbf,1943-06-17T00:00:00Z
Ullin Place,/m/0c04ph,1924-10-24T00:00:00Z
Helen Longino,/m/0dh3jf,
Philipp Mainländer,/m/02y5yw,1841-01-01T00:00:00Z
Al-Ghazali,/m/012prf,1058-01-01T00:00:00Z
Vladimir Lossky,/m/09ypp7,1903-06-21T00:00:00Z
Alexandru Dimitrie Xenopol,/m/09qwv6,1847-03-23T00:00:00Z
Nahum Norbert Glatzer,/m/0gkwn1,1903-03-25T00:00:00Z
Mihai Ralea,/m/0wqxy66,
B. F. Skinner,/m/01jv4,1904-03-20T00:00:00Z
A.J. Ayer,/m/0w2w,1910-10-29T00:00:00Z
Alan Turing,/m/0n00,1912-06-23T00:00:00Z
Nicarete of Megara,/m/03m5qqz,
Albert Schweitzer,/m/05vwxf7,1875-01-14T00:00:00Z
Avicenna,/m/0m93,0980-08-26T00:00:00Z
Abraham Joshua Heschel,/m/011qh,1907-01-11T00:00:00Z
Alain de Lille,/m/0q60,1120-01-01T00:00:00Z
Amalric of Bena,/m/0ryy,1200-01-01T00:00:00Z
Theodorus the Atheist,/m/03cjtjh,-339-01-01T00:00:00Z
Ammonius Hermiae,/m/0skf,0440-01-01T00:00:00Z
Anaximander,/m/0mm8,-609-01-01T00:00:00Z
Anaximenes of Miletus,/m/0sst,-585-01-01T00:00:00Z
C. D. Broad,/m/05wvm8h,1887-12-30T00:00:00Z
Daniel Dennett,/m/02fc2,1942-03-28T00:00:00Z
Eric Hoffer,/m/02lzx,1902-07-25T00:00:00Z
Robert Nozick,/m/06k0y,1938-11-16T00:00:00Z
Charles Malik,/m/0h2vxk,1906-01-01T00:00:00Z
Ervin László,/m/077pvj,1932-06-12T00:00:00Z
F. S. C. Northrop,/m/09035_,
Isabelle Stengers,/m/027t2kg,1949-01-01T00:00:00Z
Jules Vuillemin,/m/03hp457,
Paul Weiss,/m/05y90yc,
Thomas Jay Oord,/m/0b1rdg,
Emil Cioran,/m/01l8_n,1911-04-08T00:00:00Z
Carl Friedrich von Weizsäcker,/m/04rl4x,1912-06-28T00:00:00Z
Dagfinn Føllesdal,/m/0f934y,1932-06-22T00:00:00Z
Boetius of Dacia,/m/0bdh31,1300-01-01T00:00:00Z
Edward Westermarck,/m/05wm9_b,1862-11-20T00:00:00Z
Étienne Souriau,/m/06zl5yn,1892-04-26T00:00:00Z
Louis Rougier,/m/0g1vg0,1889-04-10T00:00:00Z
Jean-François Lyotard,/m/01k3dv,1924-08-10T00:00:00Z
Jyotirao Phule,/m/030jtz,
Moncure D. Conway,/m/01h39m,
Jiva Goswami,/m/098xl_,1511-01-01T00:00:00Z
Nancey Murphy,/m/0cpz00,
Gilbert Harman,/m/05mdm2,1938-01-01T00:00:00Z
Hipparchia of Maroneia,/m/0cg0d2,
John Selden,/m/01c0ss,1584-12-16T00:00:00Z
William Thompson,/m/05kd5z,1775-06-30T00:00:00Z
Gerardus Heymans,/m/01cwy0,1857-04-17T00:00:00Z
Randall Collins,/m/0c0zs7,1941-01-01T00:00:00Z
Mario Bunge,/m/01ckmh,1919-09-21T00:00:00Z
Émile Littré,/m/01cd1v,1801-02-01T00:00:00Z
Harriet Martineau,/m/01fbhx,1802-06-12T00:00:00Z
Siger of Brabant,/m/01bwwr,1240-01-01T00:00:00Z
Sri Aurobindo,/m/01gwlg,1872-08-15T00:00:00Z
Pierre Leroux,/m/01f3pm,1797-04-07T00:00:00Z
Mozi,/m/01by94,-469-01-01T00:00:00Z
Harry Frankfurt,/m/04rxxy,1929-05-29T00:00:00Z
Susan R. Wolf,/m/019ts_,
Nicholas Roerich,/m/01fpf6,1874-10-09T00:00:00Z
P. D. Ouspensky,/m/01fjj4,1878-03-04T00:00:00Z
Petar II Petrović-Njegoš,/m/01hlpc,1813-11-13T00:00:00Z
Grace Ji-Sun Kim,/m/0h680xz,
Ernst Mally,/m/0644qk,
Edward N. Zalta,/m/07lr3z,
David Malet Armstrong,/m/06mn3v,1926-07-08T00:00:00Z
John Elof Boodin,/m/067m79,
Jaegwon Kim,/m/07dkzy,1934-09-12T00:00:00Z
Al-Dhahabi,/m/063cnf,1274-01-01T00:00:00Z
Harold Arthur Prichard,/m/06r3tg,1871-01-01T00:00:00Z
H. H. Price,/m/086z4h,1899-05-17T00:00:00Z
George H. Smith,/m/05v3k3,1949-02-10T00:00:00Z
Patrick Suppes,/m/0cps10,1922-03-17T00:00:00Z
Larry Laudan,/m/026r115,1941-10-16T00:00:00Z
Ibn Rajab,/m/0ckcfr,1335-01-01T00:00:00Z
Tzvetan Todorov,/m/05xb11l,1939-03-01T00:00:00Z
David Abram,/m/03crhvv,1957-06-24T00:00:00Z
Eugene Gendlin,/m/060wmv,1926-12-25T00:00:00Z
Peter D. Klein,/m/04stz6,
Dean Zimmerman,/m/05sy02k,
Anniceris,/m/07r3vt,-400-01-01T00:00:00Z
Jacques Bouveresse,/m/025zjj4,1940-08-20T00:00:00Z
Freya Mathews,/m/05xrtv2,
Abd al-Rahim ibn al-Husain al-'Iraqi,/m/0c26rk,
R. A. W. Rhodes,/m/0by0lp_,
Terence Parsons,/m/025vyxy,
Hans Joas,/m/0g5dlb,1948-11-27T00:00:00Z
Angela Davis,/m/0cz_y,1944-01-26T00:00:00Z
Carlo Penco,/m/0bd2cq,
Timothy Williamson,/m/08nh_k,1955-06-08T00:00:00Z
John Hawthorne,/m/02pl9qb,
Nur ad-Din al-Bitruji,/m/086mb7,1200-01-01T00:00:00Z
Kenneth Binmore,/m/09rhsl,1940-09-27T00:00:00Z
Alexander Piatigorsky,/m/0b81xv,1929-01-30T00:00:00Z
Amartya Sen,/m/0djqc,1933-11-03T00:00:00Z
Antonio Gramsci,/m/0fkyd,1891-01-22T00:00:00Z
Bob Black,/m/0ffzr,1951-01-04T00:00:00Z
Kuno Fischer,/m/01b5j7,1824-07-23T00:00:00Z
Gottlob Frege,/m/0cz35,1848-11-08T00:00:00Z
Emmanuel Levinas,/m/0mj3d,1906-01-12T00:00:00Z
Dayananda Saraswati,/m/0cdf6,1824-02-12T00:00:00Z
Jean Piaget,/m/0nkt0,1896-08-09T00:00:00Z
Jeremy Bentham,/m/0cgwf,1748-02-15T00:00:00Z
Paul Feyerabend,/m/0g7kc,1924-01-13T00:00:00Z
Rudolf Carnap,/m/0fx12,1891-05-18T00:00:00Z
Saul Kripke,/m/0cwlg,1940-11-13T00:00:00Z
Nikos Kazantzakis,/m/0dkjj,1883-02-18T00:00:00Z
Raymond Smullyan,/m/0fmgf,1919-05-25T00:00:00Z
Sarvepalli Radhakrishnan,/m/0cdc_,1888-09-05T00:00:00Z
Muhammad ibn Zakariya al-Razi,/m/0kfmt,0864-01-01T00:00:00Z
Robert Grosseteste,/m/0nfsf,1175-01-01T00:00:00Z
Pietro d'Abano,/m/0kzf8,1250-01-01T00:00:00Z
W. E. B. Du Bois,/m/0mddq,1868-02-23T00:00:00Z
Richard Rorty,/m/01d494,1931-10-04T00:00:00Z
George Trumbull Ladd,/m/074p1v,1842-01-19T00:00:00Z
Antisthenes,/m/0p765,-443-01-01T00:00:00Z
Francisco Varela,/m/0k6q5,1946-09-07T00:00:00Z
Auberon Herbert,/m/027yvp,1838-06-18T00:00:00Z
Carlos Vaz Ferreira,/m/02r5t9d,1872-10-15T00:00:00Z
Sphaerus,/m/03c1ryc,
Sachal Sarmast,/m/09d2z6,1739-01-01T00:00:00Z
Muhammad Husayn Tabataba'i,/m/050hw4,1892-01-01T00:00:00Z
Daisaku Ikeda,/m/02qg44,
Judith Jarvis Thomson,/m/06r376,1929-10-04T00:00:00Z
Charles Secrétan,/m/037n4p,1815-01-19T00:00:00Z
Michael J. Sandel,/m/02s4tw,1953-03-05T00:00:00Z
Henry Corbin,/m/05x14p_,
Lucian Blaga,/m/02rrmy,1895-05-09T00:00:00Z
Hermann Cohen,/m/02mnz5,1842-07-04T00:00:00Z
Hayden White,/m/04dfr2,1928-07-12T00:00:00Z
Walter of Bruges,/m/04yffp8,
Matthew of Aquasparta,/m/02pjsvg,1240-01-01T00:00:00Z
Brian J. Mistler,/m/0267_dt,
Marcel Gauchet,/m/05vfl6f,1946-01-01T00:00:00Z
Yin Haiguang,/m/0_1lq2b,
Yi Hwang,/m/01y8hx,1501-01-01T00:00:00Z
Edward Abbey,/m/01_wkb,1927-01-29T00:00:00Z
Robert Audi,/m/0cp500,1941-01-01T00:00:00Z
Ľudovít Štúr,/m/01yyzl,1815-10-28T00:00:00Z
José Ingenieros,/m/0cr6by,1877-04-24T00:00:00Z
Al-Maʿarri,/m/06c81y,0973-01-01T00:00:00Z
Allan Gotthelf,/m/0274p57,
Sean Dorrance Kelly,/m/0gds1lv,
Gonzalo Arango,/m/0502vn,
Elisabeth Lloyd,/m/02773xc,
Gala Galaction,/m/0cqb8t,1879-04-16T00:00:00Z
María Zambrano,/m/026z7xj,1904-04-22T00:00:00Z
J. David Velleman,/m/03c9w8s,
John William Miller,/m/027qq0r,
Semyon Frank,/m/027dxvc,1877-01-28T00:00:00Z
Ágnes Heller,/m/06s96n,1929-05-12T00:00:00Z
Stephen Yablo,/m/047lyk_,
Theophrastus,/m/0p7fb,-370-01-01T00:00:00Z
Plotinus,/m/09kw9,0203-01-01T00:00:00Z
Confucius,/m/01rll,-549-09-16T00:00:00Z
Georges Ivanovitch Gurdjieff,/m/01whq3q,
Mencius,/m/01b_fn,-371-01-01T00:00:00Z
Shibli Nomani,/m/05lsw2,1857-06-03T00:00:00Z
Miguel de Unamuno,/m/017cgg,1864-09-29T00:00:00Z
"Oliver Wendell Holmes, Jr.",/m/02knb_,1841-03-08T00:00:00Z
Boethius,/m/01bt14,0480-01-01T00:00:00Z
Robert Cummings Neville,/m/02r67sf,1939-05-01T00:00:00Z
Simon Blackburn,/m/028xtj,1944-07-12T00:00:00Z
Gordon Clark,/m/03z40r,1902-08-31T00:00:00Z
Polemon,/m/02pqkyp,-400-01-01T00:00:00Z
Porphyry,/m/03clpz,0233-01-01T00:00:00Z
Diogenes of Sinope,/m/01j107,-410-01-01T00:00:00Z
Charles Blount,/m/08bkvk,1654-04-27T00:00:00Z
Hierocles of Alexandria,/m/0ksrk,0500-01-01T00:00:00Z
George Grant,/m/02nb6t,
Gareth Evans,/m/0396px,1946-05-12T00:00:00Z
Saadi Shirazi,/m/025xvp9,1203-01-01T00:00:00Z
Zhuang Zhou,/m/0164zy,-364-01-01T00:00:00Z
Crantor,/m/016_s1,-400-01-01T00:00:00Z
Lawrence Kohlberg,/m/0169yd,1927-10-25T00:00:00Z
Gershom Carmichael,/m/01d2mn,
Michael Oakeshott,/m/022j_j,1901-12-11T00:00:00Z
Dariush Shayegan,/m/04dmhm,1935-02-02T00:00:00Z
Abul A'la Maududi,/m/03ymgq,1903-09-25T00:00:00Z
Sayyid Qutb,/m/02v15j,1906-10-09T00:00:00Z
John P. Burgess,/m/080b7c9,
James F. Conant,/m/08w834,1958-06-10T00:00:00Z
Abdullah Yusuf Azzam,/m/03xcfc,1941-01-01T00:00:00Z
Laurence BonJour,/m/05f2q7,1943-08-31T00:00:00Z
"Anthony Ashley-Cooper, 3rd Earl of Shaftesbury",/m/02rpkj,1671-02-26T00:00:00Z
William Christian,/m/09dj64,
Peter K. Unger,/m/046h74,1942-04-25T00:00:00Z
Helena Roerich,/m/041mry,1879-02-12T00:00:00Z
Ata ibn Abi Rabah,/m/0h25f0,
Ibn Jurayj,/m/0h1vfb,
Sandra Laugier,/m/02rs23y,1961-01-01T00:00:00Z
Edward John Carnell,/m/07kfmr,
Stephen Neale,/m/0b8n7z,1958-01-09T00:00:00Z
Ibn Hajar Al-Asqalani,/m/08sl4n,1372-02-18T00:00:00Z
Laozi,/m/0h9wp,-603-01-01T00:00:00Z
Eusebius,/m/02rv0,0265-01-01T00:00:00Z
George Campbell,/m/08js7h,
Ahmad Sirhindi,/m/07fl2y,1562-01-01T00:00:00Z
Dan Goldstick,/m/056cvn,
Tajuddin Muhammad Badruddin,/m/03d5h8j,
Muhammad al-Tijani,/m/08wh5l,1943-02-02T00:00:00Z
Tariq Ramadan,/m/02sgnh,1962-08-26T00:00:00Z
Thomas Nagel,/m/01bcs9,1937-07-04T00:00:00Z
Hamka,/m/02q8_l_,1908-02-17T00:00:00Z
Rainer Forst,/m/0g7ycg,
Raël,/m/02cwgr,1946-09-30T00:00:00Z
Hossein Nasr,/m/0191kj,1933-04-07T00:00:00Z
M. N. Roy,/m/044kw0,1887-03-21T00:00:00Z
Allan Gibbard,/m/0c3ykv,
Husain Ahmad Madani,/m/0d4qjk,
Nick Land,/m/05zj9rr,
Hisham ibn Urwah,/m/08mq84,0680-01-01T00:00:00Z
Anthony Collins,/m/019vb0,1676-06-21T00:00:00Z
Ronald H. Nash,/m/0_yk05s,
George Hourani,/m/05wd3lc,
Javed Ahmad Ghamidi,/m/098f5y,
Paul Watzlawick,/m/03_7q3,1921-07-25T00:00:00Z
John E. Hare,/m/05y4x3y,
Hassan al-Banna,/m/025rvz6,1906-10-14T00:00:00Z
Maria Montessori,/m/0gp7h9,1870-08-31T00:00:00Z
Spencer Heath,/m/0b8rbc,
Cora Diamond,/m/08w5gg,1937-10-30T00:00:00Z
Cesare Cremonini,/m/0285zb1,1550-12-22T00:00:00Z
Stephen Mulhall,/m/02wx56q,
Matt Cohen,/m/05knrh,
Gershom Scholem,/m/04lqww,1897-12-05T00:00:00Z
Alexander of Aphrodisias,/m/0rc_,0200-01-01T00:00:00Z
Albertus Magnus,/m/0r24,1193-01-01T00:00:00Z
Homer,/m/03k0n,
Herman Dooyeweerd,/m/01c4z1,1894-10-07T00:00:00Z
Jun Tsuji,/m/0126cl,
Lewis Call,/m/03mb_f9,
Richard David Precht,/m/05szj4q,1964-12-08T00:00:00Z
Bonaventure,/m/0nlm4,1217-01-01T00:00:00Z
Jonathan Edwards,/m/0dpv5,1703-10-05T00:00:00Z
Simplicius of Cilicia,/m/0ktfp,0490-01-01T00:00:00Z
Paul Guyer,/m/05xvg_x,
Muhammad Mustafa Jauhar,/m/065yt05,
E. H. Carr,/m/032hxd,1892-06-28T00:00:00Z
William Kingdon Clifford,/m/01l6p5,1845-05-04T00:00:00Z
Fernando Savater,/m/04sh3l,1947-06-21T00:00:00Z
Erin Manning,/m/0g595wd,
Archimedes,/m/0tnc,-286-01-01T00:00:00Z
David the Invincible,/m/09h2_9,0600-01-01T00:00:00Z
Barry Smith,/m/085m0s,1952-06-04T00:00:00Z
Joseph Owens,/m/05w61m3,
Leonardo Polo,/m/09nz9w,1926-02-01T00:00:00Z
Mortimer J. Adler,/m/04xm3,1902-12-28T00:00:00Z
İoanna Kuçuradi,/m/04zxwjf,
Roberto Torretti,/m/05mxmd_,
Justin Oakley,/m/02z4y2f,
Nel Noddings,/m/0h7d52,1929-01-19T00:00:00Z
Peter Kreeft,/m/05j9pp,1937-01-01T00:00:00Z
Dimitris Liantinis,/m/04jl6x1,1942-07-23T00:00:00Z
Hector Zagal,/m/03cdnjv,
Boris Groys,/m/0584959,1947-03-19T00:00:00Z
Nicole Oresme,/m/02tfcy,1322-01-01T00:00:00Z
Agustín García Calvo,/m/033610,1926-10-15T00:00:00Z
Clément Rosset,/m/027jnch,1939-10-12T00:00:00Z
Bryan Magee,/m/05wb1x2,1930-04-12T00:00:00Z
John Hick,/m/0530xz,1922-01-20T00:00:00Z
Tibor R. Machan,/m/05zwfc,1939-03-18T00:00:00Z
Leonard Read,/m/03rmkl,1898-09-26T00:00:00Z
Liu Junning,/m/0bbzjt6,
Julius Thomas Fraser,/m/05vy815,
Errol Harris,/m/02q_ls7,
Stephen Mumford,/m/02q_n2w,
Walter Terence Stace,/m/026jz1p,1886-11-17T00:00:00Z
Michael Tye,/m/02vpy2g,2000-01-01T00:00:00Z
François Noudelmann,/m/0g544j3,
Kiarina Kordela,/m/0c3tdp1,
Douglas Groothuis,/m/0gktc7,
David Blitz,/m/09cby_,
Carl von Clausewitz,/m/01tlc,1780-06-01T00:00:00Z
Neven Sesardić,/m/0g_yqp,
Patricia Churchland,/m/026zkz,1943-07-16T00:00:00Z
Charles Stevenson,/m/02zbnb,1908-06-27T00:00:00Z
Theodore Drange,/m/02qhmv1,1934-01-01T00:00:00Z
Annette Baier,/m/06f7tm,
Emanuel Swedenborg,/m/01gnng,1688-01-29T00:00:00Z
Eino Kaila,/m/04q6dy,1890-08-09T00:00:00Z
Ernest Renan,/m/01b728,1823-02-27T00:00:00Z
Villy Sørensen,/m/0kt77f,1929-01-13T00:00:00Z
Sarah Kofman,/m/05ycp70,1934-09-14T00:00:00Z
Simon Glendinning,/m/0bx_jtr,
Raymond Geuss,/m/037y6m,
Raya Dunayevskaya,/m/03t30h,1910-05-01T00:00:00Z
Susan Buck-Morss,/m/0fqq7rt,
Lorenzo Peña,/m/05zmz4t,
Albert Hofstadter,/m/0by0jgt,
Joseph Margolis,/m/02pwhtk,
Kwame Anthony Appiah,/m/0457hc,1954-05-08T00:00:00Z
George Henry Lewes,/m/01fbnv,1817-04-18T00:00:00Z
Friedrich Wilhelm Foerster,/m/0jt3gbw,1869-06-02T00:00:00Z
Thomas Pogge,/m/04f48r,1953-08-13T00:00:00Z
Rudolf Eisler,/m/0km47s6,
John Theophilus Desaguliers,/m/0561kv,1683-03-12T00:00:00Z
Jiddu Krishnamurti,/m/018fkc,1895-05-12T00:00:00Z
Martial Gueroult,/m/02z7_94,1891-12-15T00:00:00Z
John Armstrong,/m/05xwg99,
Craig Bartholomew,/m/09gh31z,
Richard Aaron,/m/0f95jx,
José de Espronceda,/m/033nbj,1808-03-25T00:00:00Z
Alexander Tarasov,/m/04d_r8_,1958-03-08T00:00:00Z
Benny Lévy,/m/08hm54,1945-08-28T00:00:00Z
Ivan Sviták,/m/05z_cs5,1925-10-10T00:00:00Z
Debiprasad Chattopadhyaya,/m/05y4rj5,
Adam Schaff,/m/05x569s,1913-03-10T00:00:00Z
Ludvig Holberg,/m/01375h,1684-12-03T00:00:00Z
Pascal Engel,/m/02rs270,1954-01-17T00:00:00Z
Rose Rand,/m/02rl77l,
Ian Hacking,/m/01vrsw,1936-02-18T00:00:00Z
Giovanni Piana,/m/0ktdmp,
C. J. F. Williams,/m/0gkywxy,
Sissela Bok,/m/026cvrn,
Jorge Ángel Livraga Rizzi,/m/070f7q,1930-09-03T00:00:00Z
John Daniel Wild,/m/02x1yvj,
Albert Rivaud,/m/02z89x_,
Jean-Luc Marion,/m/099ldv,1946-07-03T00:00:00Z
Bernard Le Bovier de Fontenelle,/m/015_bs,1657-02-11T00:00:00Z
Bracha L. Ettinger,/m/03c_bkb,
Sun Tzu,/m/0dnb6,-542-01-01T00:00:00Z
Theodor Lipps,/m/08kwss,1851-07-28T00:00:00Z
John Haldane,/m/05vchph,
Walker Percy,/m/0fsqq,1916-05-28T00:00:00Z
James Francis Ross,/m/0cmc3jn,
Jan Narveson,/m/013xnw,
James M. Edie,/m/02ww0dj,
Zenon Pylyshyn,/m/0kt182,1937-08-25T00:00:00Z
Peter Carruthers,/m/03qjdbp,
Abu'l-Fida,/m/064l_vn,1273-01-01T00:00:00Z
Abu al-Hasan al-Ash'ari,/m/0629m9,0873-01-01T00:00:00Z
Ahmad ibn Muhammad Al-Tahawi,/m/0h18mm,0843-01-01T00:00:00Z
Ali al-Qari,/m/0ktdhh,
Abu Yusuf,/m/0d3064,0731-01-01T00:00:00Z
Han Yu,/m/026cz1,0768-01-01T00:00:00Z
Henrik Steffens,/m/025dsl,1773-05-02T00:00:00Z
Max Müller,/m/02qrf2x,
Jean Hyppolite,/m/03dnnj,1907-01-08T00:00:00Z
Ferdinand Alquié,/m/092fzy,1906-12-18T00:00:00Z
Gary Chartier,/m/07kd_41,
Arthur Koestler,/m/0j2v,1905-09-05T00:00:00Z
René Girard,/m/04vf6k,1923-12-25T00:00:00Z
Cornelius Jansen,/m/01bbgf,1585-10-28T00:00:00Z
Agrippa the Skeptic,/m/06pp44,0100-01-01T00:00:00Z
Erhard Weigel,/m/0c8w9g,1625-12-16T00:00:00Z
Gaius Musonius Rufus,/m/015hnk,0025-01-01T00:00:00Z
Henri-Frédéric Amiel,/m/037n6y,1821-09-27T00:00:00Z
Apollodorus the Epicurean,/m/03cndqv,
Eoin Ó Broin,/m/02r7yrq,
Hermann Samuel Reimarus,/m/0187yz,1694-12-22T00:00:00Z
Jan Standonck,/m/0fm71g,1454-01-01T00:00:00Z
Johann Georg Heinrich Feder,/m/02ww0gl,1740-05-15T00:00:00Z
D. T. Suzuki,/m/036fy1,1870-10-18T00:00:00Z
Gary Habermas,/m/0767lx,1950-06-28T00:00:00Z
Frederick James Eugene Woodbridge,/m/08nx7t,
Anselm of Canterbury,/m/0xlc,1033-01-01T00:00:00Z
Rosa Luxemburg,/m/017ft0,1871-03-05T00:00:00Z
James Bugental,/m/027f4w0,
Antipater of Tarsus,/m/02pmd4w,-300-01-01T00:00:00Z
Evert Willem Beth,/m/06s3mm,1908-07-07T00:00:00Z
Hans Kamp,/m/0416x7z,1940-09-05T00:00:00Z
Adam of Dryburgh,/m/0285xj_,1140-01-01T00:00:00Z
Tommaso Palamidessi,/m/02r6dnb,1915-02-16T00:00:00Z
Thomas Brown,/m/01h8p3,1778-01-09T00:00:00Z
Paul Grice,/m/01xf_n,1913-03-13T00:00:00Z
Cas Wouters,/m/0c40gq_,
Marilyn Frye,/m/0b3qlb,
Nahmanides,/m/014bzk,1194-01-01T00:00:00Z
Mario Javier Saban,/m/05mxfcg,1966-02-12T00:00:00Z
Jaime Balmes,/m/012_zp,1810-08-28T00:00:00Z
Julius Caesar Scaliger,/m/0161ks,1484-05-02T00:00:00Z
Syed Faiz-ul Hassan Shah,/m/03cz4qf,
Casimir Lewy,/m/0287flv,
Hermann Blumenau,/m/05kj7p,1819-12-26T00:00:00Z
Gotthard Günther,/m/02qnt8,1900-06-15T00:00:00Z
Konstantin Leontiev,/m/07gg_5,1831-01-25T00:00:00Z
T. M. Scanlon,/m/0b8m23,
Aleksei Losev,/m/081pm9,1893-09-23T00:00:00Z
Gustav Teichmüller,/m/0f533l,1832-11-19T00:00:00Z
Mary Ainsworth,/m/0bd_k4,1913-12-01T00:00:00Z
Isaac Levi,/m/027sv04,
Eduardo Nicol,/m/0d_w6m,
Gu Zhun,/m/09rbyw,
Daniel Raymond,/m/051vhm,
Al-Raghib al-Isfahani,/m/026nxlm,
Constantin Noica,/m/05l737,1909-07-12T00:00:00Z
Gilles Lipovetsky,/m/02vvxxm,1944-09-24T00:00:00Z
Malek Bennabi,/m/0dq7ys,1905-01-01T00:00:00Z
Jawdat Said,/m/026gwhx,1931-02-09T00:00:00Z
Harold Joachim,/m/07_6j4,1868-05-28T00:00:00Z
Ludwig Klages,/m/08ctmb,1872-12-10T00:00:00Z
Étienne Balibar,/m/034w02,1942-04-23T00:00:00Z
Jakob Thomasius,/m/0286pw3,1622-08-27T00:00:00Z
G. M. Syed,/m/0f7xfz,
U. G. Krishnamurti,/m/02dc11,1918-07-09T00:00:00Z
Adi Shankara,/m/019fqd,0788-01-01T00:00:00Z
Humberto Maturana,/m/02gscz,1928-09-14T00:00:00Z
William Leiss,/m/0b564w,
Charles Parsons,/m/05zlz4,
Antoine Destutt de Tracy,/m/01bzb8,1754-07-20T00:00:00Z
Günther Anders,/m/0gvlhj,1902-07-12T00:00:00Z
Henri Wallon,/m/026yrww,1879-06-15T00:00:00Z
Tan Sitong,/m/06m89w,1865-03-10T00:00:00Z
Richard Montague,/m/02w79t,1930-09-20T00:00:00Z
Wolfgang Stegmüller,/m/026j0fd,1923-06-03T00:00:00Z
Kurt Rudolf Fischer,/m/02pp5w7,
Volker Zotz,/m/026tx97,1956-10-28T00:00:00Z
Mir Tanha Yousafi,/m/03c3_1h,
David Kaplan,/m/054r6m,1933-01-01T00:00:00Z
Nathan Salmon,/m/06l0tb,1951-01-02T00:00:00Z
Trevor Pinch,/m/0c6g9m,
Charles Péguy,/m/01rsf2,1873-01-07T00:00:00Z
Abraham Kuyper,/m/01sjxm,1837-10-29T00:00:00Z
Thomas Metzinger,/m/01tyy2,1958-03-12T00:00:00Z
Richard J. Mouw,/m/05wxjr7,
Prabhat Ranjan Sarkar,/m/03h52n,1921-05-21T00:00:00Z
Camil Petrescu,/m/03rykf,1894-04-22T00:00:00Z
Quentin Smith,/m/094gbx,1952-08-27T00:00:00Z
Demonax,/m/087sc2,0200-01-01T00:00:00Z
Maurice Pradines,/m/02ryk58,
Nae Ionescu,/m/0b1jw5,1890-06-16T00:00:00Z
Surendranath Dasgupta,/m/0b7s7z,1887-10-01T00:00:00Z
Nikolay Chernyshevsky,/m/01rd0v,
