name,freebase_id,dob
b'Gerardus Heymans',/m/01cwy0,1857-04-17
b'Randall Collins',/m/0c0zs7,1941-01-01
b'Mario Bunge',/m/01ckmh,1919-09-21
b'\xc3\x89mile Littr\xc3\xa9',/m/01cd1v,1801-02-01
b'Harriet Martineau',/m/01fbhx,1802-06-12
b'Siger of Brabant',/m/01bwwr,1240-01-01
b'Sri Aurobindo',/m/01gwlg,1872-08-15
b'Pierre Leroux',/m/01f3pm,1797-04-07
b'Mozi',/m/01by94,-469-01-01
b'Harry Frankfurt',/m/04rxxy,1929-05-29
b'Susan R. Wolf',/m/019ts_,1952
b'Nicholas Roerich',/m/01fpf6,1874-10-09
b'P. D. Ouspensky',/m/01fjj4,1878-03-04
b'Petar II Petrovi\xc4\x87-Njego\xc5\xa1',/m/01hlpc,1813-11-13
b'Grace Ji-Sun Kim',/m/0h680xz,1969-05-04
b'Ernst Mally',/m/0644qk,1879-10-11
b'Edward N. Zalta',/m/07lr3z,1952
b'David Malet Armstrong',/m/06mn3v,1926-07-08
b'John Elof Boodin',/m/067m79,1869-11-14
b'Jaegwon Kim',/m/07dkzy,1934-09-12
b'Al-Dhahabi',/m/063cnf,1274-01-01
b'Harold Arthur Prichard',/m/06r3tg,1871-01-01
b'H. H. Price',/m/086z4h,1899-05-17
b'George H. Smith',/m/05v3k3,1949-02-10
b'Patrick Suppes',/m/0cps10,1922-03-17
b'Larry Laudan',/m/026r115,1941-10-16
b'Ibn Rajab',/m/0ckcfr,1335-01-01
b'Tzvetan Todorov',/m/05xb11l,1939-03-01
b'David Abram',/m/03crhvv,1957-06-24
b'Eugene Gendlin',/m/060wmv,1926-12-25
b'Peter D. Klein',/m/04stz6,1940-09-17
b'Dean Zimmerman',/m/05sy02k,
b'Anniceris',/m/07r3vt,-400-01-01
b'Jacques Bouveresse',/m/025zjj4,1940-08-20
b'Freya Mathews',/m/05xrtv2,1949
"b""Abd al-Rahim ibn al-Husain al-'Iraqi""",/m/0c26rk,1325
b'R. A. W. Rhodes',/m/0by0lp_,1944-08-15
b'Terence Parsons',/m/025vyxy,1939
b'Hans Joas',/m/0g5dlb,1948-11-27
b'Angela Davis',/m/0cz_y,1944-01-26
b'Carlo Penco',/m/0bd2cq,1948-08
b'Timothy Williamson',/m/08nh_k,1955-06-08
b'John Hawthorne',/m/02pl9qb,
b'Nur ad-Din al-Bitruji',/m/086mb7,1200-01-01
b'Kenneth Binmore',/m/09rhsl,1940-09-27
b'Alexander Piatigorsky',/m/0b81xv,1929-01-30
b'Amartya Sen',/m/0djqc,1933-11-03
b'Antonio Gramsci',/m/0fkyd,1891-01-22
b'Bob Black',/m/0ffzr,1951-01-04
b'Kuno Fischer',/m/01b5j7,1824-07-23
b'Gottlob Frege',/m/0cz35,1848-11-08
b'Emmanuel Levinas',/m/0mj3d,1906-01-12
b'Dayananda Saraswati',/m/0cdf6,1824-02-12
b'Jean Piaget',/m/0nkt0,1896-08-09
b'Jeremy Bentham',/m/0cgwf,1748-02-15
b'Paul Feyerabend',/m/0g7kc,1924-01-13
b'Rudolf Carnap',/m/0fx12,1891-05-18
b'Saul Kripke',/m/0cwlg,1940-11-13
b'Nikos Kazantzakis',/m/0dkjj,1883-02-18
b'Raymond Smullyan',/m/0fmgf,1919-05-25
b'Sarvepalli Radhakrishnan',/m/0cdc_,1888-09-05
b'Muhammad ibn Zakariya al-Razi',/m/0kfmt,0864-01-01
b'Robert Grosseteste',/m/0nfsf,1175-01-01
"b""Pietro d'Abano""",/m/0kzf8,1250-01-01
b'W. E. B. Du Bois',/m/0mddq,1868-02-23
b'Richard Rorty',/m/01d494,1931-10-04
b'George Trumbull Ladd',/m/074p1v,1842-01-19
b'Antisthenes',/m/0p765,-443-01-01
b'Francisco Varela',/m/0k6q5,1946-09-07
b'Auberon Herbert',/m/027yvp,1838-06-18
b'Carlos Vaz Ferreira',/m/02r5t9d,1872-10-15
b'Sphaerus',/m/03c1ryc,-0284
b'Sachal Sarmast',/m/09d2z6,1739-01-01
"b""Muhammad Husayn Tabataba'i""",/m/050hw4,1892-01-01
b'Daisaku Ikeda',/m/02qg44,1928-01-02
b'Judith Jarvis Thomson',/m/06r376,1929-10-04
b'Charles Secr\xc3\xa9tan',/m/037n4p,1815-01-19
b'Michael J. Sandel',/m/02s4tw,1953-03-05
b'Henry Corbin',/m/05x14p_,1903-04-14
b'Lucian Blaga',/m/02rrmy,1895-05-09
b'Hermann Cohen',/m/02mnz5,1842-07-04
b'Hayden White',/m/04dfr2,1928-07-12
b'Walter of Bruges',/m/04yffp8,
b'Matthew of Aquasparta',/m/02pjsvg,1240-01-01
b'Brian J. Mistler',/m/0267_dt,
b'Marcel Gauchet',/m/05vfl6f,1946-01-01
b'Yin Haiguang',/m/0_1lq2b,1919-12-05
b'Yi Hwang',/m/01y8hx,1501-01-01
b'Edward Abbey',/m/01_wkb,1927-01-29
b'Robert Audi',/m/0cp500,1941-01-01
b'\xc4\xbdudov\xc3\xadt \xc5\xa0t\xc3\xbar',/m/01yyzl,1815-10-28
b'Jos\xc3\xa9 Ingenieros',/m/0cr6by,1877-04-24
b'Al-Ma\xca\xbfarri',/m/06c81y,0973-01-01
b'Allan Gotthelf',/m/0274p57,1942-12-30
b'Sean Dorrance Kelly',/m/0gds1lv,
b'Gonzalo Arango',/m/0502vn,1931-01-18
b'Elisabeth Lloyd',/m/02773xc,1956-09-03
b'Gala Galaction',/m/0cqb8t,1879-04-16
b'Mar\xc3\xada Zambrano',/m/026z7xj,1904-04-22
b'J. David Velleman',/m/03c9w8s,1952
b'John William Miller',/m/027qq0r,1895
b'Semyon Frank',/m/027dxvc,1877-01-28
b'\xc3\x81gnes Heller',/m/06s96n,1929-05-12
b'Stephen Yablo',/m/047lyk_,1957
b'Theophrastus',/m/0p7fb,-370-01-01
b'Plotinus',/m/09kw9,0203-01-01
b'Confucius',/m/01rll,-549-09-16
b'Georges Ivanovitch Gurdjieff',/m/01whq3q,1866-01
b'Mencius',/m/01b_fn,-371-01-01
b'Shibli Nomani',/m/05lsw2,1857-06-03
b'Miguel de Unamuno',/m/017cgg,1864-09-29
"b'Oliver Wendell Holmes, Jr.'",/m/02knb_,1841-03-08
b'Boethius',/m/01bt14,0480-01-01
b'Robert Cummings Neville',/m/02r67sf,1939-05-01
b'Simon Blackburn',/m/028xtj,1944-07-12
b'Gordon Clark',/m/03z40r,1902-08-31
b'Polemon',/m/02pqkyp,-400-01-01
b'Porphyry',/m/03clpz,0233-01-01
b'Diogenes of Sinope',/m/01j107,-410-01-01
b'Charles Blount',/m/08bkvk,1654-04-27
b'Hierocles of Alexandria',/m/0ksrk,0500-01-01
b'George Grant',/m/02nb6t,1918-11-01
b'Gareth Evans',/m/0396px,1946-05-12
b'Saadi Shirazi',/m/025xvp9,1203-01-01
b'Zhuang Zhou',/m/0164zy,-364-01-01
b'Crantor',/m/016_s1,-400-01-01
b'Lawrence Kohlberg',/m/0169yd,1927-10-25
b'Gershom Carmichael',/m/01d2mn,1672
b'Michael Oakeshott',/m/022j_j,1901-12-11
b'Dariush Shayegan',/m/04dmhm,1935-02-02
"b""Abul A'la Maududi""",/m/03ymgq,1903-09-25
b'Sayyid Qutb',/m/02v15j,1906-10-09
b'John P. Burgess',/m/080b7c9,1948-06-05
b'James F. Conant',/m/08w834,1958-06-10
b'Abdullah Yusuf Azzam',/m/03xcfc,1941-01-01
b'Laurence BonJour',/m/05f2q7,1943-08-31
"b'Anthony Ashley-Cooper, 3rd Earl of Shaftesbury'",/m/02rpkj,1671-02-26
b'William Christian',/m/09dj64,1945
b'Peter K. Unger',/m/046h74,1942-04-25
b'Helena Roerich',/m/041mry,1879-02-12
b'Ata ibn Abi Rabah',/m/0h25f0,
b'Ibn Jurayj',/m/0h1vfb,
b'Sandra Laugier',/m/02rs23y,1961-01-01
b'Edward John Carnell',/m/07kfmr,1919
b'Stephen Neale',/m/0b8n7z,1958-01-09
b'Ibn Hajar Al-Asqalani',/m/08sl4n,1372-02-18
b'Laozi',/m/0h9wp,-603-01-01
b'Eusebius',/m/02rv0,0265-01-01
b'George Campbell',/m/08js7h,1719-12-25
b'Ahmad Sirhindi',/m/07fl2y,1562-01-01
b'Dan Goldstick',/m/056cvn,
b'Tajuddin Muhammad Badruddin',/m/03d5h8j,1861-01-27
b'Muhammad al-Tijani',/m/08wh5l,1943-02-02
b'Tariq Ramadan',/m/02sgnh,1962-08-26
b'Thomas Nagel',/m/01bcs9,1937-07-04
b'Hamka',/m/02q8_l_,1908-02-17
b'Rainer Forst',/m/0g7ycg,1964-08-15
b'Ra\xc3\xabl',/m/02cwgr,1946-09-30
b'Hossein Nasr',/m/0191kj,1933-04-07
b'M. N. Roy',/m/044kw0,1887-03-21
b'Allan Gibbard',/m/0c3ykv,1942-04-07
b'Husain Ahmad Madani',/m/0d4qjk,1879-10-06
b'Nick Land',/m/05zj9rr,1962-01-17
b'Hisham ibn Urwah',/m/08mq84,0680-01-01
b'Anthony Collins',/m/019vb0,1676-06-21
b'Ronald H. Nash',/m/0_yk05s,1936-05-27
b'George Hourani',/m/05wd3lc,1913-06-03
b'Javed Ahmad Ghamidi',/m/098f5y,1951-04-18
b'Paul Watzlawick',/m/03_7q3,1921-07-25
b'John E. Hare',/m/05y4x3y,1949
b'Hassan al-Banna',/m/025rvz6,1906-10-14
b'Maria Montessori',/m/0gp7h9,1870-08-31
b'Spencer Heath',/m/0b8rbc,1876
b'Cora Diamond',/m/08w5gg,1937-10-30
b'Cesare Cremonini',/m/0285zb1,1550-12-22
b'Stephen Mulhall',/m/02wx56q,1962
b'Matt Cohen',/m/05knrh,1942-12-30
b'Gershom Scholem',/m/04lqww,1897-12-05
b'Alexander of Aphrodisias',/m/0rc_,0200-01-01
b'Albertus Magnus',/m/0r24,1193-01-01
b'Homer',/m/03k0n,
b'Herman Dooyeweerd',/m/01c4z1,1894-10-07
b'Jun Tsuji',/m/0126cl,1884-10-04
b'Lewis Call',/m/03mb_f9,
b'Richard David Precht',/m/05szj4q,1964-12-08
b'Bonaventure',/m/0nlm4,1217-01-01
b'Jonathan Edwards',/m/0dpv5,1703-10-05
b'Simplicius of Cilicia',/m/0ktfp,0490-01-01
b'Paul Guyer',/m/05xvg_x,1948-01-13
b'Muhammad Mustafa Jauhar',/m/065yt05,1895-05-10
b'E. H. Carr',/m/032hxd,1892-06-28
b'William Kingdon Clifford',/m/01l6p5,1845-05-04
b'Fernando Savater',/m/04sh3l,1947-06-21
b'Erin Manning',/m/0g595wd,1969-02-01
b'Archimedes',/m/0tnc,-286-01-01
b'David the Invincible',/m/09h2_9,0600-01-01
b'Barry Smith',/m/085m0s,1952-06-04
b'Joseph Owens',/m/05w61m3,1908-04-17
b'Leonardo Polo',/m/09nz9w,1926-02-01
b'Mortimer J. Adler',/m/04xm3,1902-12-28
b'\xc4\xb0oanna Ku\xc3\xa7uradi',/m/04zxwjf,1936-10-04
b'Roberto Torretti',/m/05mxmd_,1930-02-15
b'Justin Oakley',/m/02z4y2f,1960
b'Nel Noddings',/m/0h7d52,1929-01-19
b'Peter Kreeft',/m/05j9pp,1937-01-01
b'Dimitris Liantinis',/m/04jl6x1,1942-07-23
b'Hector Zagal',/m/03cdnjv,1966-06-06
b'Boris Groys',/m/0584959,1947-03-19
b'Nicole Oresme',/m/02tfcy,1322-01-01
b'Agust\xc3\xadn Garc\xc3\xada Calvo',/m/033610,1926-10-15
b'Cl\xc3\xa9ment Rosset',/m/027jnch,1939-10-12
b'Bryan Magee',/m/05wb1x2,1930-04-12
b'John Hick',/m/0530xz,1922-01-20
b'Tibor R. Machan',/m/05zwfc,1939-03-18
b'Leonard Read',/m/03rmkl,1898-09-26
b'Liu Junning',/m/0bbzjt6,1961
b'Julius Thomas Fraser',/m/05vy815,1923-05-07
b'Errol Harris',/m/02q_ls7,1908-02-19
b'Stephen Mumford',/m/02q_n2w,1965-07-31
b'Walter Terence Stace',/m/026jz1p,1886-11-17
b'Michael Tye',/m/02vpy2g,2000-01-01
b'Fran\xc3\xa7ois Noudelmann',/m/0g544j3,
b'Kiarina Kordela',/m/0c3tdp1,1963-07-13
b'Douglas Groothuis',/m/0gktc7,1957-01-03
b'David Blitz',/m/09cby_,
b'Carl von Clausewitz',/m/01tlc,1780-06-01
b'Neven Sesardi\xc4\x87',/m/0g_yqp,1949
b'Patricia Churchland',/m/026zkz,1943-07-16
b'Charles Stevenson',/m/02zbnb,1908-06-27
b'Theodore Drange',/m/02qhmv1,1934-01-01
b'Annette Baier',/m/06f7tm,1929-10-11
b'Emanuel Swedenborg',/m/01gnng,1688-01-29
b'Eino Kaila',/m/04q6dy,1890-08-09
b'Ernest Renan',/m/01b728,1823-02-27
b'Villy S\xc3\xb8rensen',/m/0kt77f,1929-01-13
b'Sarah Kofman',/m/05ycp70,1934-09-14
b'Simon Glendinning',/m/0bx_jtr,1964-12-13
b'Raymond Geuss',/m/037y6m,1946
b'Raya Dunayevskaya',/m/03t30h,1910-05-01
b'Susan Buck-Morss',/m/0fqq7rt,
b'Lorenzo Pe\xc3\xb1a',/m/05zmz4t,1944-08-29
b'Albert Hofstadter',/m/0by0jgt,1910-03-28
b'Joseph Margolis',/m/02pwhtk,1924-05-16
b'Kwame Anthony Appiah',/m/0457hc,1954-05-08
b'George Henry Lewes',/m/01fbnv,1817-04-18
b'Friedrich Wilhelm Foerster',/m/0jt3gbw,1869-06-02
b'Thomas Pogge',/m/04f48r,1953-08-13
b'Rudolf Eisler',/m/0km47s6,1873-01-07
b'John Theophilus Desaguliers',/m/0561kv,1683-03-12
b'Jiddu Krishnamurti',/m/018fkc,1895-05-12
b'Martial Gueroult',/m/02z7_94,1891-12-15
b'John Armstrong',/m/05xwg99,1966
b'Craig Bartholomew',/m/09gh31z,1961-08-03
b'Richard Aaron',/m/0f95jx,1901-11-06
b'Jos\xc3\xa9 de Espronceda',/m/033nbj,1808-03-25
b'Alexander Tarasov',/m/04d_r8_,1958-03-08
b'Benny L\xc3\xa9vy',/m/08hm54,1945-08-28
b'Ivan Svit\xc3\xa1k',/m/05z_cs5,1925-10-10
b'Debiprasad Chattopadhyaya',/m/05y4rj5,1918-11-19
b'Adam Schaff',/m/05x569s,1913-03-10
b'Ludvig Holberg',/m/01375h,1684-12-03
b'Pascal Engel',/m/02rs270,1954-01-17
b'Rose Rand',/m/02rl77l,1903-06-14
b'Ian Hacking',/m/01vrsw,1936-02-18
b'Giovanni Piana',/m/0ktdmp,1940-04-05
b'C. J. F. Williams',/m/0gkywxy,1930-12-31
b'Sissela Bok',/m/026cvrn,1934-12-02
b'Jorge \xc3\x81ngel Livraga Rizzi',/m/070f7q,1930-09-03
b'John Daniel Wild',/m/02x1yvj,1902-04-10
b'Albert Rivaud',/m/02z89x_,1876-05-14
b'Jean-Luc Marion',/m/099ldv,1946-07-03
b'Bernard Le Bovier de Fontenelle',/m/015_bs,1657-02-11
b'Bracha L. Ettinger',/m/03c_bkb,1948-03-23
b'Sun Tzu',/m/0dnb6,-542-01-01
b'Theodor Lipps',/m/08kwss,1851-07-28
b'John Haldane',/m/05vchph,1954-02-19
b'Walker Percy',/m/0fsqq,1916-05-28
b'James Francis Ross',/m/0cmc3jn,1931-10-09
b'Jan Narveson',/m/013xnw,1936
b'James M. Edie',/m/02ww0dj,1927-11-03
b'Zenon Pylyshyn',/m/0kt182,1937-08-25
b'Peter Carruthers',/m/03qjdbp,1952-06-16
"b""Abu'l-Fida""",/m/064l_vn,1273-01-01
"b""Abu al-Hasan al-Ash'ari""",/m/0629m9,0873-01-01
b'Ahmad ibn Muhammad Al-Tahawi',/m/0h18mm,0843-01-01
b'Ali al-Qari',/m/0ktdhh,
b'Abu Yusuf',/m/0d3064,0731-01-01
b'Han Yu',/m/026cz1,0768-01-01
b'Henrik Steffens',/m/025dsl,1773-05-02
b'Max M\xc3\xbcller',/m/02qrf2x,1906-09-06
b'Jean Hyppolite',/m/03dnnj,1907-01-08
b'Ferdinand Alqui\xc3\xa9',/m/092fzy,1906-12-18
b'Gary Chartier',/m/07kd_41,1966-12-30
b'Arthur Koestler',/m/0j2v,1905-09-05
b'Ren\xc3\xa9 Girard',/m/04vf6k,1923-12-25
b'Cornelius Jansen',/m/01bbgf,1585-10-28
b'Agrippa the Skeptic',/m/06pp44,0100-01-01
b'Erhard Weigel',/m/0c8w9g,1625-12-16
b'Gaius Musonius Rufus',/m/015hnk,0025-01-01
b'Henri-Fr\xc3\xa9d\xc3\xa9ric Amiel',/m/037n6y,1821-09-27
b'Apollodorus the Epicurean',/m/03cndqv,
b'Eoin \xc3\x93 Broin',/m/02r7yrq,1972
b'Hermann Samuel Reimarus',/m/0187yz,1694-12-22
b'Jan Standonck',/m/0fm71g,1454-01-01
b'Johann Georg Heinrich Feder',/m/02ww0gl,1740-05-15
b'D. T. Suzuki',/m/036fy1,1870-10-18
b'Gary Habermas',/m/0767lx,1950-06-28
b'Frederick James Eugene Woodbridge',/m/08nx7t,1867-03-26
b'Anselm of Canterbury',/m/0xlc,1033-01-01
b'Rosa Luxemburg',/m/017ft0,1871-03-05
b'James Bugental',/m/027f4w0,1915-12-25
b'Antipater of Tarsus',/m/02pmd4w,-300-01-01
b'Evert Willem Beth',/m/06s3mm,1908-07-07
b'Hans Kamp',/m/0416x7z,1940-09-05
b'Adam of Dryburgh',/m/0285xj_,1140-01-01
b'Tommaso Palamidessi',/m/02r6dnb,1915-02-16
b'Thomas Brown',/m/01h8p3,1778-01-09
b'Paul Grice',/m/01xf_n,1913-03-13
b'Cas Wouters',/m/0c40gq_,1943
b'Marilyn Frye',/m/0b3qlb,1941
b'Nahmanides',/m/014bzk,1194-01-01
b'Mario Javier Saban',/m/05mxfcg,1966-02-12
b'Jaime Balmes',/m/012_zp,1810-08-28
b'Julius Caesar Scaliger',/m/0161ks,1484-05-02
b'Syed Faiz-ul Hassan Shah',/m/03cz4qf,1911
b'Casimir Lewy',/m/0287flv,1919-02-26
b'Hermann Blumenau',/m/05kj7p,1819-12-26
b'Gotthard G\xc3\xbcnther',/m/02qnt8,1900-06-15
b'Konstantin Leontiev',/m/07gg_5,1831-01-25
b'T. M. Scanlon',/m/0b8m23,1940-06-28
b'Aleksei Losev',/m/081pm9,1893-09-23
b'Gustav Teichm\xc3\xbcller',/m/0f533l,1832-11-19
b'Mary Ainsworth',/m/0bd_k4,1913-12-01
b'Isaac Levi',/m/027sv04,1930-06-30
b'Eduardo Nicol',/m/0d_w6m,1907-12-13
b'Gu Zhun',/m/09rbyw,1915
b'Daniel Raymond',/m/051vhm,1786
b'Al-Raghib al-Isfahani',/m/026nxlm,
b'Constantin Noica',/m/05l737,1909-07-12
b'Gilles Lipovetsky',/m/02vvxxm,1944-09-24
b'Malek Bennabi',/m/0dq7ys,1905-01-01
b'Jawdat Said',/m/026gwhx,1931-02-09
b'Harold Joachim',/m/07_6j4,1868-05-28
b'Ludwig Klages',/m/08ctmb,1872-12-10
b'\xc3\x89tienne Balibar',/m/034w02,1942-04-23
b'Jakob Thomasius',/m/0286pw3,1622-08-27
b'G. M. Syed',/m/0f7xfz,1904-01-17
b'U. G. Krishnamurti',/m/02dc11,1918-07-09
b'Adi Shankara',/m/019fqd,0788-01-01
b'Humberto Maturana',/m/02gscz,1928-09-14
b'William Leiss',/m/0b564w,1939
b'Charles Parsons',/m/05zlz4,1933-04-13
b'Antoine Destutt de Tracy',/m/01bzb8,1754-07-20
b'G\xc3\xbcnther Anders',/m/0gvlhj,1902-07-12
b'Henri Wallon',/m/026yrww,1879-06-15
b'Tan Sitong',/m/06m89w,1865-03-10
b'Richard Montague',/m/02w79t,1930-09-20
b'Wolfgang Stegm\xc3\xbcller',/m/026j0fd,1923-06-03
b'Kurt Rudolf Fischer',/m/02pp5w7,1922
b'Volker Zotz',/m/026tx97,1956-10-28
b'Mir Tanha Yousafi',/m/03c3_1h,1955-01-01
b'David Kaplan',/m/054r6m,1933-01-01
b'Nathan Salmon',/m/06l0tb,1951-01-02
b'Trevor Pinch',/m/0c6g9m,1952-01-01
b'Charles P\xc3\xa9guy',/m/01rsf2,1873-01-07
b'Abraham Kuyper',/m/01sjxm,1837-10-29
b'Thomas Metzinger',/m/01tyy2,1958-03-12
b'Richard J. Mouw',/m/05wxjr7,1940-04-22
b'Prabhat Ranjan Sarkar',/m/03h52n,1921-05-21
b'Camil Petrescu',/m/03rykf,1894-04-22
b'Quentin Smith',/m/094gbx,1952-08-27
b'Demonax',/m/087sc2,0200-01-01
b'Maurice Pradines',/m/02ryk58,1874
b'Nae Ionescu',/m/0b1jw5,1890-06-16
b'Surendranath Dasgupta',/m/0b7s7z,1887-10-01
b'Nikolay Chernyshevsky',/m/01rd0v,1828-07-12
b'Hanns Heinz Ewers',/m/03x8tq,1871-11-03
b'Rogers Albritton',/m/03ck587,1923-08-15
b'Tahir Allauddin Al-Qadri Al-Gillani',/m/03hhjy9,1932-06-18
b'Petre \xc8\x9au\xc8\x9bea',/m/03gzvr4,1902-10-06
b'Vil\xc3\xa9m Flusser',/m/05shc8,1920-05-12
b'Ian Rumfitt',/m/0bmf7k_,1964
b'Rosi Braidotti',/m/02698ng,1954-09-28
b'Richard J. F. Day',/m/0cc5c5,1964
b'Jonathan Bennett',/m/06n_f7,1930-02-17
b'Robert J. C. Young',/m/08ppw3,1950-06-14
b'David Gauthier',/m/0cwph,1932-09-10
b'David Wood',/m/026j94s,1946
b'Gregg Lambert',/m/05x2ln1,1961-08-08
b'Yang Zhu',/m/0362_p,-0369
b'J\xc3\xb3zef Maria Boche\xc5\x84ski',/m/03_q1_,1902-08-30
b'Karl L\xc3\xb6with',/m/035jms,1897-01-09
b'Eliyahu Eliezer Dessler',/m/0323mq,1891-01-01
b'Herbert Spiegelberg',/m/02phvt0,1904-05-18
b'Bar Hebraeus',/m/01_j2k,1226-01-01
b'Francis of Assisi',/m/032p8,1181-01-01
b'Dimitris Dimitrakos',/m/02vq0t2,1936
b'Galen',/m/037h0,0129-01-01
b'Georg Cantor',/m/036ks,1845-03-03
b'Gautama Buddha',/m/015k7,-565-01-01
b'Paul R. Patton',/m/03cp0lb,1950
b'Giuseppe Mazzini',/m/096zc,1805-06-22
b'Heinrich Hertz',/m/03hht,1857-02-22
b'Giles Hooper',/m/0bh7jm2,1974
b'John of the Cross',/m/0c4j4,1542-07-04
b'Joseph Priestley',/m/0b0bx,1733-04-06
b'Tony Fry',/m/0gg8bx1,
b'Stuart Hampshire',/m/036cfm,1914-10-01
b'Michael Polanyi',/m/04znx,1891-03-11
b'Nagarjuna',/m/05k88,0150-01-01
b'James D. McCawley',/m/04ylyk,1938-03-30
b'Mylan Engel',/m/0264z2k,1960
b'James Rachels',/m/09g15n,1941-05-30
b'Ptolemy',/m/05_0t,0100-01-01
b'Ralph Cudworth',/m/06jd6,1617-01-01
b'Alastair Hannay',/m/075vxh,1932
b'Philip Lindholm',/m/0gwl41,
b'Mostafa Malekian',/m/07r1_t,1956-01-01
b'William A. Dembski',/m/0btty,1960-07-18
b'Robert J. Marks II',/m/03cgzd3,1950-08-25
b'Michael Devitt',/m/0kt4z3,1938
b'William Crathorn',/m/0462ttb,
b'Yisroel Salanter',/m/02nktb,1810-11-03
b'Diogenes of Babylon',/m/07v8fr,
b'Najmuddin Kubra',/m/073fgx,1145-01-01
b'Najm al-Din Razi',/m/073fs0,1177
b'Hugh of Saint-Cher',/m/05ccwq,1200
b'Yusuf Islahi',/m/051xc05,1932-07-09
b'Jacob Needleman',/m/02qhwqh,1934-10-06
b'Jalaluddin Umri',/m/02x02c4,
b'Mary Midgley',/m/03h9k5,1919-09-13
b'Sarfraz Ahmed Naeemi',/m/06614h2,1948-02-16
b'Abdul Haq Ansari',/m/0535tfw,1931-01-09
b'Sadat Husaini',/m/05f60dn,1973-06-07
b'Fazlur Rahman Faridi',/m/080h3c7,1932-04-02
b'Abul Hasan Ali Hasani Nadwi',/m/026f_my,1914-11-24
b'Jean-Marie Guyau',/m/06zcxr,1854-10-28
b'Rush Rhees',/m/0d9c10,1905-03-19
b'Gy\xc3\xb6rgy M\xc3\xa1rkus',/m/092hvd,1934-04-13
b'Pietro Pomponazzi',/m/079jld,1462-09-25
b'Frank Cameron Jackson',/m/06gk0h,1943-01-01
b'Donald T. Campbell',/m/08h3fs,1916-11-20
b'Jean-Pierre Faye',/m/026xqt1,1925-07-19
b'Ladislav Kl\xc3\xadma',/m/07tm9j,1878-08-22
b'Brian Skyrms',/m/05wcpgr,1938-01-01
b'Frank Sibley',/m/03mdl47,1923
b'Joseph Gabel',/m/05xg97y,1912
b'Ath\xc4\xabr al-D\xc4\xabn al-Abhar\xc4\xab',/m/05sd3y,1200-01-01
b'Arthur F. Holmes',/m/0c5r5_,1924-03-15
b'Tran Duc Thao',/m/0bv7x1,1917-09-26
b'John of Jandun',/m/0brmb2,1280-01-01
b'Takeshi Umehara',/m/02rjq9g,1925-03-20
b'Ch\xc3\xb6gyam Trungpa',/m/01cy4k,1939-02-28
b'Solomon Feferman',/m/01zt32,1928-12-13
b'Kahlil Gibran',/m/018whv,1883-01-06
b'Grace Lee Boggs',/m/09rv1q,1915-06-27
b'Friedrich Meinecke',/m/05n8x6,1862-10-20
b'Judah Halevi',/m/01y8_n,1079-01-01
b'Hyakuz\xc5\x8d Kurata',/m/02q1dvm,1891-02-23
b'Simone Porzio',/m/07mjqb,1497
b'Tadeusz Kotarbi\xc5\x84ski',/m/03_3vt,1886-03-31
b'J\xc3\xb3zef Tischner',/m/073z_z,1931-03-12
b'William Pepperell Montague',/m/0265tnx,1873-11-11
b'Roy Wood Sellars',/m/076mn_,1880-07-09
b'Dimitrie Gusti',/m/0d8g4d,1880-02-13
b'Paul Natorp',/m/0774z5,1854-01-24
b'Paul-Louis Couchoud',/m/05tmc1,1879
b'Ralph Barton Perry',/m/08nw33,1876-07-03
b'Stephen Stich',/m/08ml6f,1943-05-09
b'Muhammad Tahir-ul-Qadri',/m/060vj_,1951-02-19
"b""Al-Jubba'i""",/m/059twx,0850-01-01
b'Nuel Belnap',/m/04m6yc,1930-05-01
b'Saneatsu Mushanok\xc5\x8dji',/m/07351s,1885-05-12
b'Linji Yixuan',/m/015y0s,
b'Moses Hess',/m/045f0v,1812-06-21
b'David Estlund',/m/09ggtcq,
b'Hans Cornelius',/m/05rk_7,1863-09-27
b'Dwight Macdonald',/m/095kpq,1906-03-24
b'Cyprian Norwid',/m/02vdq1,1821-09-24
b'Isaac Beeckman',/m/03zpty,1588-12-10
b'Paul Nizan',/m/04tk8t,1905-02-07
b'Narayan Maharaj',/m/0crz_1,1885-05-20
b'Syrianus',/m/04zf57,0400-01-01
b'Menippus',/m/01kwzd,-309-01-01
b'St\xc3\xa9phane Lupasco',/m/021xwr,1900-08-11
b'Vyasa',/m/01s5sm,-400-01-01
b'Ramana Maharshi',/m/01ryqk,1879-12-30
b'Eleanor Duckworth',/m/05s_h9m,1935
b'Vincenzo Gioberti',/m/03df7k,1801-04-05
b'Al-Farabi',/m/017n3l,0872-01-01
b'Dugald Stewart',/m/017lr5,1753-11-22
b'Alfred Edward Taylor',/m/05wxpmz,1869-12-22
b'Abu al-Qasim al-Khoei',/m/036h4t,1899-11-19
b'Shabir Ally',/m/07s3b3g,
b'Antonio Rosmini-Serbati',/m/03df9s,1797-03-24
b'Tom Regan',/m/044tfk,1938-11-28
b'Frank Meyer',/m/0579_b,1909
b'Richard Sylvan',/m/05xpwd2,1935-12-13
b'David Hartman',/m/05wnw4l,1931-09-11
b'Donniel Hartman',/m/09v7fdz,
b'Muhammad ash-Shawkani',/m/0czgq7,1759-01-01
b'Fredric Jameson',/m/01zzm1,1934-04-14
b'Gerard van der Leeuw',/m/027cyjb,1890-03-18
b'Stephen R. L. Clark',/m/05vsk4p,1945-10-30
